classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
695699356,not-logged-in-b566c229faa4c686aae3,,b566c229faa4c686aae3,30377,Imageability,20.48,2026-01-06 12:44:17 UTC,,,"{""source"":""api"",""session"":""e73c742ed123d95270d6c8a6edef58ed3b0493e35f5fe18e8c7a57f509167268"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":329,""height"":650},""started_at"":""2026-01-06T12:44:04.592Z"",""user_agent"":""Mozilla/5.0 (Android 15; Mobile; rv:146.0) Gecko/146.0 Firefox/146.0"",""utc_offset"":""-3600"",""finished_at"":""2026-01-06T12:44:18.552Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":228.20001220703125,""clientHeight"":171.14999389648438,""naturalWidth"":1024,""naturalHeight"":330}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:42:04.905Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(6)""}]","{""115699611"":{""retired"":{""id"":148354066,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:54:23.131Z"",""updated_at"":""2026-01-06T21:41:28.857Z"",""retired_at"":""2026-01-06T21:41:28.852Z"",""subject_id"":115699611,""retirement_reason"":""classification_count""},""text"":""In the first place we were required to wash thoroughly, and those with beards, to shave."",""image"":""FXWJC6i1.jpg"",""sentence_id"":""FXWJC6i1""}}",115699611
695699363,not-logged-in-0b7f7b0a855e4d651827,,0b7f7b0a855e4d651827,30377,Imageability,20.48,2026-01-06 12:44:20 UTC,,,"{""source"":""api"",""session"":""846414a429ebe8b70c256f51b250732910efb6d36c4c027d8be2287eb7ca2353"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":375,""height"":625},""started_at"":""2026-01-06T12:43:49.951Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""-39600"",""finished_at"":""2026-01-06T12:44:20.596Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":279,""clientHeight"":209.25,""naturalWidth"":1024,""naturalHeight"":290}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:41:48.339Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(4)""}]","{""115699331"":{""retired"":{""id"":148353829,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:49:30.574Z"",""updated_at"":""2026-01-07T23:54:25.180Z"",""retired_at"":""2026-01-07T23:54:25.166Z"",""subject_id"":115699331,""retirement_reason"":""classification_count""},""text"":""Max finished his beer in a series of noisy swallows."",""image"":""Cj6nYB6n.jpg"",""sentence_id"":""Cj6nYB6n""}}",115699331
695699364,not-logged-in-8024289be418eb38ec79,,8024289be418eb38ec79,30377,Imageability,20.48,2026-01-06 12:44:20 UTC,,,"{""source"":""api"",""session"":""8fd1d5910e0d05f43945bb8953ecc1bc83d53ea2824dec9142dd9bd7536ce5a9"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":1230,""height"":667},""started_at"":""2026-01-06T12:44:08.723Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2026-01-06T12:44:20.616Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":668,""clientHeight"":501,""naturalWidth"":1024,""naturalHeight"":410}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:35:20.362Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(3)""}]","{""115699332"":{""retired"":{""id"":148353895,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:50:58.975Z"",""updated_at"":""2026-01-07T05:46:07.779Z"",""retired_at"":""2026-01-07T05:46:07.770Z"",""subject_id"":115699332,""retirement_reason"":""classification_count""},""text"":""Once satisfied that his posterior was covered, Spaatz endured a grueling journey via military transport from Washington, DC, to Honolulu to Guam, and now to MacArthur's corner office in Manila."",""image"":""MDfOxbfH.jpg"",""sentence_id"":""MDfOxbfH""}}",115699332
695699395,not-logged-in-49c664be40bbeaf2181c,,49c664be40bbeaf2181c,30377,Imageability,20.48,2026-01-06 12:44:29 UTC,,,"{""source"":""api"",""session"":""29246bf2ae9793fb17194cb8c459871fe34d2e6a772fe2c1a516bbd329be5afa"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":411,""height"":827},""started_at"":""2026-01-06T12:44:12.609Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2026-01-06T12:44:27.913Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":315.4285888671875,""clientHeight"":236.57144165039062,""naturalWidth"":1024,""naturalHeight"":370}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:41:16.035Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(5)""}]","{""115699588"":{""retired"":{""id"":148353594,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:44:25.514Z"",""updated_at"":""2026-01-07T21:08:03.819Z"",""retired_at"":""2026-01-07T21:08:03.813Z"",""subject_id"":115699588,""retirement_reason"":""classification_count""},""text"":""His eyes are impossibly dark as they bore down upon her, not a single chink of light escaping the cloying gloom."",""image"":""8HeXL0BE.jpg"",""sentence_id"":""8HeXL0BE""}}",115699588
695699397,not-logged-in-b566c229faa4c686aae3,,b566c229faa4c686aae3,30377,Imageability,20.48,2026-01-06 12:44:30 UTC,,,"{""source"":""api"",""session"":""e73c742ed123d95270d6c8a6edef58ed3b0493e35f5fe18e8c7a57f509167268"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":329,""height"":650},""started_at"":""2026-01-06T12:44:18.573Z"",""user_agent"":""Mozilla/5.0 (Android 15; Mobile; rv:146.0) Gecko/146.0 Firefox/146.0"",""utc_offset"":""-3600"",""finished_at"":""2026-01-06T12:44:30.837Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":228.20001220703125,""clientHeight"":171.14999389648438,""naturalWidth"":1024,""naturalHeight"":290}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:42:04.905Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(5)""}]","{""115699393"":{""retired"":{""id"":148353759,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:47:45.630Z"",""updated_at"":""2026-01-07T20:09:02.684Z"",""retired_at"":""2026-01-07T20:09:02.679Z"",""subject_id"":115699393,""retirement_reason"":""classification_count""},""text"":""You almost got... by that guy and you say you're fine?!"",""image"":""bIWbu5Rg.jpg"",""sentence_id"":""bIWbu5Rg""}}",115699393
695699398,not-logged-in-8024289be418eb38ec79,,8024289be418eb38ec79,30377,Imageability,20.48,2026-01-06 12:44:30 UTC,,,"{""source"":""api"",""session"":""8fd1d5910e0d05f43945bb8953ecc1bc83d53ea2824dec9142dd9bd7536ce5a9"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":1230,""height"":667},""started_at"":""2026-01-06T12:44:20.619Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2026-01-06T12:44:30.626Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":668,""clientHeight"":501,""naturalWidth"":1024,""naturalHeight"":370}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:35:20.362Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(6)""}]","{""115699487"":{""retired"":{""id"":148354031,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:53:45.590Z"",""updated_at"":""2026-01-07T00:26:03.605Z"",""retired_at"":""2026-01-07T00:26:03.599Z"",""subject_id"":115699487,""retirement_reason"":""classification_count""},""text"":""It's close enough that I can smell the burn of the cordite, and the guns are louder than I thought anything could be, even thunder or waterfalls."",""image"":""d1C5w6k1.jpg"",""sentence_id"":""d1C5w6k1""}}",115699487
695699429,not-logged-in-b566c229faa4c686aae3,,b566c229faa4c686aae3,30377,Imageability,20.48,2026-01-06 12:44:40 UTC,,,"{""source"":""api"",""session"":""e73c742ed123d95270d6c8a6edef58ed3b0493e35f5fe18e8c7a57f509167268"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":329,""height"":650},""started_at"":""2026-01-06T12:44:30.849Z"",""user_agent"":""Mozilla/5.0 (Android 15; Mobile; rv:146.0) Gecko/146.0 Firefox/146.0"",""utc_offset"":""-3600"",""finished_at"":""2026-01-06T12:44:41.550Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":228.20001220703125,""clientHeight"":171.14999389648438,""naturalWidth"":1024,""naturalHeight"":370}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:42:04.905Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(2)""}]","{""115699445"":{""retired"":{""id"":148353718,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:46:44.112Z"",""updated_at"":""2026-01-07T15:00:40.865Z"",""retired_at"":""2026-01-07T15:00:40.861Z"",""subject_id"":115699445,""retirement_reason"":""classification_count""},""text"":""He knew within him that he would have to figure out a way to leave the region of Bata in search of better opportunities."",""image"":""GVsYGzRk.jpg"",""sentence_id"":""GVsYGzRk""}}",115699445
695699434,not-logged-in-0b7f7b0a855e4d651827,,0b7f7b0a855e4d651827,30377,Imageability,20.48,2026-01-06 12:44:42 UTC,,,"{""source"":""api"",""session"":""846414a429ebe8b70c256f51b250732910efb6d36c4c027d8be2287eb7ca2353"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":222,""height"":325},""started_at"":""2026-01-06T12:44:20.608Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""-39600"",""finished_at"":""2026-01-06T12:44:42.528Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":279,""clientHeight"":209.25,""naturalWidth"":1024,""naturalHeight"":290}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:41:48.339Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(1) Not at all""}]","{""115699512"":{""retired"":{""id"":148354090,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:55:03.416Z"",""updated_at"":""2026-01-07T03:23:35.580Z"",""retired_at"":""2026-01-07T03:23:35.576Z"",""subject_id"":115699512,""retirement_reason"":""classification_count""},""text"":""said seven-year-old Chrissy, looking around excitedly."",""image"":""uLCipUlq.jpg"",""sentence_id"":""uLCipUlq""}}",115699512
695699442,not-logged-in-149ab8d3be85db11cc26,,149ab8d3be85db11cc26,30376,Concreteness,35.45,2026-01-06 12:44:45 UTC,,,"{""source"":""api"",""session"":""2099ec34b842ebb9e4da579c18675d1aeac452830d2e7eb168acb5e3ecb43ef5"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":390,""height"":780},""started_at"":""2026-01-06T12:43:27.191Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"",""utc_offset"":""0"",""finished_at"":""2026-01-06T12:44:45.120Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":294,""clientHeight"":220.5,""naturalWidth"":1024,""naturalHeight"":410}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:43:27.094Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""How **concrete** is this sentence? \n\nConcreteness is the extent to which it makes you think of specific, physical things you could see, touch, or experience directly."",""value"":""(2) ""}]","{""115699338"":{""retired"":{""id"":148353725,""workflow_id"":30376,""classifications_count"":10,""created_at"":""2025-12-03T15:46:52.975Z"",""updated_at"":""2026-01-07T00:20:55.372Z"",""retired_at"":""2026-01-07T00:20:54.610Z"",""subject_id"":115699338,""retirement_reason"":""classification_count""},""text"":""It just means that we will have stopped struggling to maintain that initial enthusiasm and passion, but not that we were pretending or were being false from the very start."",""image"":""vhfh64Bh.jpg"",""sentence_id"":""vhfh64Bh""}}",115699338
695699450,not-logged-in-49c664be40bbeaf2181c,,49c664be40bbeaf2181c,30377,Imageability,20.48,2026-01-06 12:44:48 UTC,,,"{""source"":""api"",""session"":""29246bf2ae9793fb17194cb8c459871fe34d2e6a772fe2c1a516bbd329be5afa"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":411,""height"":883},""started_at"":""2026-01-06T12:44:27.918Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2026-01-06T12:44:47.087Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":315.4285888671875,""clientHeight"":236.57144165039062,""naturalWidth"":1024,""naturalHeight"":370}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:41:16.035Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(6)""}]","{""115699365"":{""retired"":{""id"":148353698,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:46:26.936Z"",""updated_at"":""2026-01-07T12:37:27.948Z"",""retired_at"":""2026-01-07T12:37:27.943Z"",""subject_id"":115699365,""retirement_reason"":""classification_count""},""text"":""I took off my leather jacket and t-shirt, leaving me half naked with only my black, lacy bra to keep my innocence."",""image"":""hyiqra2u.jpg"",""sentence_id"":""hyiqra2u""}}",115699365
695699459,not-logged-in-b566c229faa4c686aae3,,b566c229faa4c686aae3,30377,Imageability,20.48,2026-01-06 12:44:51 UTC,,,"{""source"":""api"",""session"":""e73c742ed123d95270d6c8a6edef58ed3b0493e35f5fe18e8c7a57f509167268"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":329,""height"":650},""started_at"":""2026-01-06T12:44:41.566Z"",""user_agent"":""Mozilla/5.0 (Android 15; Mobile; rv:146.0) Gecko/146.0 Firefox/146.0"",""utc_offset"":""-3600"",""finished_at"":""2026-01-06T12:44:52.064Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":228.20001220703125,""clientHeight"":171.14999389648438,""naturalWidth"":1024,""naturalHeight"":330}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:44:18.110Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(2)""}]","{""115699342"":{""retired"":{""id"":148353727,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:46:53.019Z"",""updated_at"":""2026-01-07T03:16:19.831Z"",""retired_at"":""2026-01-07T03:16:19.825Z"",""subject_id"":115699342,""retirement_reason"":""classification_count""},""text"":""If he had testified, would he have blown the lid off the phony bidders?"",""image"":""Ck0pxRh3.jpg"",""sentence_id"":""Ck0pxRh3""}}",115699342
695699470,not-logged-in-149ab8d3be85db11cc26,,149ab8d3be85db11cc26,30376,Concreteness,35.45,2026-01-06 12:44:56 UTC,,,"{""source"":""api"",""session"":""2099ec34b842ebb9e4da579c18675d1aeac452830d2e7eb168acb5e3ecb43ef5"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":390,""height"":780},""started_at"":""2026-01-06T12:44:45.137Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"",""utc_offset"":""0"",""finished_at"":""2026-01-06T12:44:55.907Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":294,""clientHeight"":220.5,""naturalWidth"":1024,""naturalHeight"":290}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:43:27.094Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""How **concrete** is this sentence? \n\nConcreteness is the extent to which it makes you think of specific, physical things you could see, touch, or experience directly."",""value"":""(4)""}]","{""115699370"":{""retired"":{""id"":148353531,""workflow_id"":30376,""classifications_count"":10,""created_at"":""2025-12-03T15:42:35.712Z"",""updated_at"":""2026-01-07T00:19:45.779Z"",""retired_at"":""2026-01-07T00:19:45.775Z"",""subject_id"":115699370,""retirement_reason"":""classification_count""},""text"":""I blew on mine simply because they were cold."",""image"":""qLUZTMxi.jpg"",""sentence_id"":""qLUZTMxi""}}",115699370
695699483,not-logged-in-0b7f7b0a855e4d651827,,0b7f7b0a855e4d651827,30377,Imageability,20.48,2026-01-06 12:44:59 UTC,,,"{""source"":""api"",""session"":""846414a429ebe8b70c256f51b250732910efb6d36c4c027d8be2287eb7ca2353"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":225,""height"":375},""started_at"":""2026-01-06T12:44:42.542Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""-39600"",""finished_at"":""2026-01-06T12:44:59.275Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":279,""clientHeight"":209.25,""naturalWidth"":1024,""naturalHeight"":330}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:41:48.339Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(3)""}]","{""115699614"":{""retired"":{""id"":148353541,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:42:52.008Z"",""updated_at"":""2026-01-07T15:00:56.290Z"",""retired_at"":""2026-01-07T15:00:56.277Z"",""subject_id"":115699614,""retirement_reason"":""classification_count""},""text"":""Nigel took a sheet of foolscap from his pocket and laid it before Alleyn with an anxious smile."",""image"":""RdVYBjV7.jpg"",""sentence_id"":""RdVYBjV7""}}",115699614
695699503,not-logged-in-b566c229faa4c686aae3,,b566c229faa4c686aae3,30377,Imageability,20.48,2026-01-06 12:45:06 UTC,,,"{""source"":""api"",""session"":""e73c742ed123d95270d6c8a6edef58ed3b0493e35f5fe18e8c7a57f509167268"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":329,""height"":650},""started_at"":""2026-01-06T12:44:52.074Z"",""user_agent"":""Mozilla/5.0 (Android 15; Mobile; rv:146.0) Gecko/146.0 Firefox/146.0"",""utc_offset"":""-3600"",""finished_at"":""2026-01-06T12:45:07.154Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":228.20001220703125,""clientHeight"":171.14999389648438,""naturalWidth"":1024,""naturalHeight"":370}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:44:18.110Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(6)""}]","{""115699404"":{""retired"":{""id"":148353841,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:50:03.143Z"",""updated_at"":""2026-01-07T23:50:48.816Z"",""retired_at"":""2026-01-07T23:50:48.812Z"",""subject_id"":115699404,""retirement_reason"":""classification_count""},""text"":""Walking down towards the courthouse-running at times because they strode so fast-she tried to catch up on her edu­cation."",""image"":""sPUhhmfU.jpg"",""sentence_id"":""sPUhhmfU""}}",115699404
695699522,not-logged-in-0b7f7b0a855e4d651827,,0b7f7b0a855e4d651827,30377,Imageability,20.48,2026-01-06 12:45:11 UTC,,,"{""source"":""api"",""session"":""846414a429ebe8b70c256f51b250732910efb6d36c4c027d8be2287eb7ca2353"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":225,""height"":375},""started_at"":""2026-01-06T12:44:59.284Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""-39600"",""finished_at"":""2026-01-06T12:45:11.380Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":279,""clientHeight"":209.25,""naturalWidth"":1024,""naturalHeight"":370}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:41:48.339Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(1) Not at all""}]","{""115699449"":{""retired"":{""id"":148353811,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:48:57.504Z"",""updated_at"":""2026-01-06T21:44:29.698Z"",""retired_at"":""2026-01-06T21:44:29.687Z"",""subject_id"":115699449,""retirement_reason"":""classification_count""},""text"":""How true it is that, from the Bible down to Josiah Allen's Wife, you have to talk in stories in order to impress the masses!"",""image"":""S5zsVRDJ.jpg"",""sentence_id"":""S5zsVRDJ""}}",115699449
695699532,not-logged-in-b566c229faa4c686aae3,,b566c229faa4c686aae3,30377,Imageability,20.48,2026-01-06 12:45:14 UTC,,,"{""source"":""api"",""session"":""e73c742ed123d95270d6c8a6edef58ed3b0493e35f5fe18e8c7a57f509167268"",""feedback"":{},""revision"":""27372f5c2e5eeec3f62a8ebc5f5b89d0a5bf01ba"",""viewport"":{""width"":329,""height"":650},""started_at"":""2026-01-06T12:45:07.183Z"",""user_agent"":""Mozilla/5.0 (Android 15; Mobile; rv:146.0) Gecko/146.0 Firefox/146.0"",""utc_offset"":""-3600"",""finished_at"":""2026-01-06T12:45:15.569Z"",""live_project"":true,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":228.20001220703125,""clientHeight"":171.14999389648438,""naturalWidth"":1024,""naturalHeight"":290}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-01-06T12:44:18.110Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T2"",""task_label"":""How **imageable** is this sentence? \n\nTo what extent does the sentence convey a vivid sensory experience (a mental picture, sound, smell, feeling, touch)?"",""value"":""(7) Extremely""}]","{""115699593"":{""retired"":{""id"":148354048,""workflow_id"":30377,""classifications_count"":10,""created_at"":""2025-12-03T15:54:08.679Z"",""updated_at"":""2026-01-06T20:50:52.879Z"",""retired_at"":""2026-01-06T20:50:52.874Z"",""subject_id"":115699593,""retirement_reason"":""classification_count""},""text"":""Stephen Guest came in with his slow, deliberate tread."",""image"":""TZmzIlNN.jpg"",""sentence_id"":""TZmzIlNN""}}",115699593
